tweet_text,emotion,sentiment
"Sembrava impossibile , irrealizzabile , solo un sogno ... da oggi realta'. Grazie @juventusfc . Benvenuto @Cristiano",joy,positive
"Comunque penso che @MATUIDIBlaise stia giocando un grande campionato. Nel primo tempo regge il centrocampo da solo, insostituibile ad ora...",joy,positive
@CVezz82 @Cristiano Un pochino sì. Ad ogni modo è bello sognare,joy,positive
@lorenzo99 @lukamodric10 È una bellissima persona ?? Complimenti Luka ?https://t.co/YkgSOqX1j2,joy,positive
"@Evra @juventusfc @paulpogba Grande Pat, ti vogliamo bene!
Però riporta Pogba a casa!",joy,positive
@sscnapoli @J21Calleti @arekmilik9 @Lor_Insigne @Lor_Insigne incredibile!,joy,positive
"Congratulazioni, @KeitaBalde

#internazionale #keitabaldé #internazionalemilano #internazionale??? #internazionalefc #pazzainter #fcim #intermilan #seriea #interishere #keitabaldediao https://t.co/ZIUwRgulsT",joy,positive
"@l_honestly Grande @sscnapoli batte 0a1 il  @CagliariCalcio con una magistrale punizione di @arekmilik9 e mantiene il fiato sul collo della @juventusfc. Ragazzi di @MrAncelotti più forti degli episodi e delle discutibili decisioni arbitrali di Doveri, che in più occasioni non fischia rigore.",joy,negative
"Non sei semplicemente un uomo, sei un VERO uomo!!! Orgoglioso di averti nella mia squadra del cuore!! @kkoulibaly26 #siamotuttiKoulibaly @sscnapoli #ForzaNapoliSempre #KK26 #DifendoLaCittà https://t.co/kItggwPA1i",joy,positive
"?@GUARNERIGian: ""Finalmente Duvan #Zapata ha tirato fuori la sua nerchia nera e l'ha schiaffata ben bene nel culo del mio amico @stebone97. @MarcoBenassi15 è incredibile, un esempio come calciatore e come uomo (e pure come aviatore all'occorrenza)"" #avantiTartuche???",joy,positive
@Miralem_Pjanic @juventusfc Miralem sei un grande,joy,positive
"@deatoffees @CommunityCalcio @douglascosta Se lo comprano a 110 vale 110, questo è il concetto che ti sfugge.",anger,negative
@Cristiano @juventusfc Forza Juve !!! I love @Cristiano #finoallafine,joy,positive
@TuFPF @equipedefrance @FIFAWorldCup Genial!! ARRIBA PERÙ CARAJO!!!! ???,joy,positive
"la mia coppia preferita oggi festeggia il suo primo anniversario, augurissimi ?? @AlvaroMorata @AliceCampello https://t.co/1hceGm5Smd",joy,positive
@_deenise19 @AlvaroMorata @AliceCampello Grande..... auguri a @AlvaroMorata e consorte!,joy,positive
@Inter @MauroIcardi bravi ragazzi avanti cosi !!!!,joy,positive
@Cristiano Auguri alla bella famiglia ???,joy,positive
"@OfficialZecca @AreolaOfficiel Pe me se prendono uno forte forte davanti, in porta va bene pure un citofono",anger,positive
"Grandissimo @Cuadrado!!
Ha corso tutta la partita come un pazzo e nonostante questo ha avuto una lucidità ed una freddezza incredibili! 
#PoloniaColombia #POLCOL",joy,positive
@georginajacaa @Cristiano Siete una famiglia stupenda,joy,positive
"@PReina25 In bocca al lupo Pepe, ti auguro davvero tanta tanta fortuna !!! #Reina",joy,positive
sto per mettermi a piangere ok va bene ti amo non andartene mai hai capito @G_Higuain https://t.co/EOCpOiE3b7,sadness,negative
@napolimagazine @dries_mertens14 @kkoulibaly26 @D_Ospina1 Ha ragione!!!,joy,positive
@SpudFNVPN @ECavaniOfficial Torna Matador!!! Sta cas aspetta a te!!! ????,joy,positive
@douglascosta meglio in una bara che sul vostro autobus !!! Forza Napoli sempre,joy,negative
@giacomobona rimettiti campione!!! Buona vigilia di Natale?,joy,positive
"@LichtsteinerSte @juventusfc In bocca al lupo Stephan, fatti valere all'Arsenal",joy,positive
@neymarjr @davilucca99 Ti amo,joy,positive
"@dries_mertens14 CIRO COMPLIMENTI per il 3° posto, ti aspettiamo presto in questo grande NAPOLI",joy,positive
"@emme1963 @OfficialRadja Sinceramente le persone in difficoltà mi sembrano altre.
Comunque neanch'io ho piacere di godere delle disavventure altrui, però questo oggettivamente dà ragione alla dirigenza romanista.",sadness,negative
@FedericoDottav @Isa_bella_dr @figurinepanini @isco_alarcon @OfficialASRoma @leonsfdo @ASRomaEN io ti applaudo,joy,positive
"@ECavaniOfficial Edi non sei mai andato via da Napoli, noi ti aspettiamo!",sadness,negative
"Il 29 si torna a San Siro!
Spero davvero di incontrare i miei idoli @leo_de_araujo, @cutronepatrick, @Piric_, @TimoeB08, @SamuCastillejo e @suso30oficial",joy,positive
"Indimenticabile @G_Higuain 

Buon compleanno a te che hai dato tutto per noi ed i nostri colori.",joy,positive
"@OfficialRadja caro ninja ti voglio dare un abbraccio e ringraziarti per tutto quello che ci hai dato, la tua cessione per me é stata veramente dolorosa ancora non ci credo, ma penso che sia lo stesso anche per te. Un grosso in bocca al lupo..",sadness,positive
"@Inter @miranda023 @CBF_Futebol @BelRedDevils @GettySport @RomeluLukaku9 Mi spiace solo per Mirandone nostro. Grande professionista, si rifarà in Champions!!!  #amala",sadness,negative
@MedhiBenatia Adesso riposa che poi con la Juventus ti vogliamo guerriero come sempre!????,joy,positive
"@YutoNagatomo5 Grande Yuto, sempre nei nostri cuori. #amala???",joy,positive
Sono le 19:30 e mi sembra giusto ricordare a @joaome17 una cosa: VATTENE!,sadness,negative
@chiellini @juventusfc Grande Chiello?????con te in campo ci sentiamo sempre più sicuri. Arrivi ovunque. Insostituibile. Sei l'emblema della forza di questa Juve. Anni di duro lavoro alle spalle...un Campione oggi!!! #FINOALLAFINE,joy,positive
"@douglascosta Per Fortuna di tutti noi gobbi. Riposa e divertiti che poi c'è da lavorare e sudare, quest'anno ancora più affamati. TUTTI INSIEME",anger,negative
"@ManuelaSpadone @PauDybala_JR @juventusfc Oi dai, guarda che lo so benissimo.
Io qui su Twitter spesso scrivo con i puntini.... Vedi?
Anche il mio, credo si capisse.",joy,negative
"@kkoulibaly26 GRANDISSIMO KOULY, SIAMO ORGOGLIOSI DI TE! ??",joy,positive
"@kkoulibaly26 Grande Kalidou! La ""finta di scivolata"" di oggi non l'avevo mai vista prima ? Auguro buon natale a te e alla tua famiglia. Non sono mai andato allo stadio ma per vedere te ci potrei pensare. Sei troppo forte",joy,positive
@RInfascelli @OfficialRadja Io a @OfficialRadja sarò sempre affezionato.,joy,positive
"@LichtsteinerSte @juventusfc È stato un onore averti sostenuto e applaudito, fin da quel gol al Parma: ero proprio lì a pochi metri, inebriato per la bellezza dello stadio e per la fame di quella squadra, che ancora non accenna a calare. Grazie di tutto, Campione",joy,positive
@kkoulibaly26 Congratulazioni,joy,positive
@MarioMandzukic9 great performance mario !!! Finoalla fine !!!,joy,positive
"@ibradiagne31 @Cristiano BAGNA CAUDA !!!
Ti lascia una Fiatella per un paio de giorni però è Buona o meglio: A ME PIACE !!!",joy,negative
@kkoulibaly26 Sei un grande ... come giocatore il più grande (e non solo in senso fisico).. un difensore MAESTOSO.. ma quello che più mi piace è la qualità umana: insuperabile ??,joy,positive
@KevzRose Buon anno,joy,positive
@leonsfdo @OfficialRadja @OfficialASRoma quindi le chiedo gentilmente di vendere chi vuole ma alcuni giocatori per quanto possano avere comportamenti non adeguati devono rimanere qui non si devono toccare.. anche perché in campo fa più che bene il suo lavoro,anger,negative
"@Mateo_Kova23 grande Mateo...ti seguitemo anche in Inghilterra...finchè tornerai allInter!!
Bravo!",joy,positive
"@MarioMandzukic9 Mario, sei fantastico!!! Con rispetto e amore dalla ?? Russia ????????",joy,positive
@OfficialRadja è talmente romanista che mette il like anche a chi lo ha sostituito #pastore #Nainggolan #flaco https://t.co/YnZGGlcLGA,anger,positive
"Siamo noi siamo noi I CAMPIONI DELLITALIA SIAMO NOOOOOOI ?

Un momento indimenticabile grazie a voi @Cuadrado @PauDybala_JR @fbernardeschi @13Szczesny13 @douglascosta @MedhiBenatia #MY7H https://t.co/AyJ4qyf6RV",joy,positive
"@PSG_English @ECavaniOfficial È più forte il nostro, meglio che accostate.

#ForzaNapoliSempre",joy,positive
"@vcristina29 Aquistare un #Similpipita non fà differenza.

Mi accontento del solo e unico...... l'originale 
#GonzaloHiguain

#CampionidItalia
#FinoAllaFine 
#CoppaItalia
@G_Higuain
#4ZAjuve",joy,positive
"@OfficialRadja sei e rimarrai sempre un mito. Sei un grande, la Roma ha lasciato andar via un campione. Grande ninja",joy,positive
"@ignazioabate @themilanclub @acmilan Bravo igna! Vigila sui ragazzi, fagli il culo!",anger,negative
@OfficialASRoma @OfficialRadja Grande Ninja! Sei il miglior centrocampista al mondo! Dajeeeeee,joy,positive
@juventusfc @Cristiano Acquistare materiale ufficiale di CR7 è un dovere di noi verso chi ci ha regalato sto sogno,joy,positive
@OfficialASRoma @Javi_Pastore Altro che Ronaldo! Noi abbiamo Pastore!!! https://t.co/XPAu4zGGy7,anger,negative
@kkoulibaly26 @KPBofficial Ti voglio bene kouly,joy,positive
"@HarmanKhaira97 @Cristiano Sono contento che qualcuno lo dice.
I giornali italiani ancora rosicano.",anger,negative
@juventusfc @G_Higuain Buon Compleanno Pipita. ???,joy,positive
@Paolajuvegirl @sepe3ll @paolozignone @Cristiano E va bene lo capisco. Io prendo tutto con più ironia. Amen caratteri diversi. Non serviva attaccarmi dicendomi di star zitto e parlare di brutte figure. Mi sembra di non aver offeso nessuno.,anger,negative
"@Paolo_Bargiggia @andagn @Cristiano @juventusfc @realmadrid Grande Paolo, l'unico di cui ci si può fidare!",joy,positive
@MedhiBenatia @delpieroale Avete dato il massimo e giocato bene. Forza Marocco.,joy,positive
"@LucaSciarini @OfficialRadja Sta benissimo, te lo confermo. Lo stiamo coccolando sulla sponda giusta di Milano. Voi, piuttosto, tutto bene? Ahahaha. :) #Amala",joy,positive
@gianluigibuffon Grande Gigi!,joy,positive
@Cristiano Buon anno,joy,positive
@ECavaniOfficial Napoli ti ama io vac pazz... Torna edy un sacrificio tu e uno @ADeLaurentiis e Napoli torna a sognare ci manchi,sadness,positive
@kkoulibaly26 Orgogliosi di te! Sempre al tuo fianco fratello nostro!! Forza Napoli Sempre,joy,positive
Per me @joaome17 è un grande giocatore. Se a voi interisti fa schifo per quattro soldi lo porterei nella mia Juve. #UruguayPortogallo #URUPOR,anger,negative
Tanti auguri di buon compleanno @G_Higuain ??????,joy,positive
@kkoulibaly26 Sempre guagliò. E grazie!! #ForzaNapoliSempre,joy,positive
"@kkoulibaly26 So che non fa meno male ,ma è bellissimo leggere qui' tanti commenti dei tifosi interisti che si dissociano e soprattutto sentire l'abbraccio di tutti noi tuoi fratelli napoletani.Ti amiamo uaglio'?",joy,positive
@kkoulibaly26 Sei un grande!!!!!!,joy,positive
@christian7tolve @MassMirabelli @acmilan @Cristiano Cmq io già Li ringrazio ... 1 anno di aria fresca e pulita e un progetto.,joy,positive
@Sorrentino Augurissimi! Sara simpaticissima a quelli che!,joy,positive
"@annatrieste @Monicanpl @sscnapoli @Cristiano @mattinodinapoli Beh non solo, un pensiero carino lhanno sempre anche per Bonucci, reo di aver osato abbandonare la Signora, il tifo rispecchia ovviamente il momento storico, dove la nostra felicità per essere piena deve passare per forza sullafflizione di altri",sadness,negative
@fbernardeschi Buon anno anche ai simpaticissimi Wendy e Spike ??,joy,positive
"@Cristiano vieni presto e dammi la più grande gioia della mia vita in questa vita di mai una gioia grazie fai subito
#CR7allaJuve",joy,positive
@CLUBNAVT @realvarriale @G_Higuain @sscnapoli @juventusfc Degno del miglior Varriale,joy,positive
@annatrieste @sscnapoli @Cristiano @mattinodinapoli Che Dio ti benedica,joy,positive
"Portaci, portaci, portaci @Cristiano , ohhhh @andagn portaci @Cristiano !!! #FinoAllaFine #ForzaJuve #CristianoRonaldo #CR7allaJuve #cr7juve",joy,positive
"@LichtsteinerSte @juventusfc Grazie di tutto Ste! 7 anni e 7 volte campione dItalia, unico straniero a compiere limpresa. In bocca al lupo per la tua nuova avventura! Per sempre bianconero ????",joy,positive
"Auguri Pipita ! @G_Higuain Il rispetto genera rispetto, e tu l'hai meritato!
Buon Compleanno Campione!",joy,positive
@Anna_1897 @MATUIDIBlaise È molto bella.,joy,positive
"A volte basta poco per rendere felici le persone. Nel mio caso personale, poco si traduce con @PauDybala_JR ?? https://t.co/E1GnKKwVWX",joy,positive
@kkoulibaly26 Sei un grande. Il colore della tua pelle è uguale al mio. Sii fiero di te e dei tuoi sentimenti #ForzaNapoliSempre #ForzaKK,joy,positive
"Alessa', ti si vuole bene ??#ADP #CristianoRonaldo #CR7 @delpieroale @Cristiano https://t.co/FALpiI8K2f",joy,positive
"@juventusfcen @MATUIDIBlaise Gran bella partita di Blaise, complimenti ??",joy,positive
"In un mondiale senza Italia, in finale vanno i nostri due stranieri più tenaci, onore ai cagnacci @MarioMandzukic9 e @MATUIDIBlaise, un mondiale che per entrambi sarà l'ultimo, giocato alla grandissima",joy,negative
@KPBofficial @kkoulibaly26 Sei un GRANDE!!!,joy,positive
"@Cristiano @EASPORTSFIFA Ben arrivato finalmente un grande, enorme, numero 7 alla Juve !!!!",joy,positive
"@Florenzi te auguro de uscì a testa alta da casa stamattina, ma soprattutto coi piedi davanti ?

Buon ritiro @OfficialASRoma",joy,positive
"@soria_pasquale @annatrieste @sscnapoli @Cristiano @mattinodinapoli Si. La mia amica c è stata.
Nessuno le augurato di morire.
Voi festeggiate e augurate  la morte.

Come cantava Tiziano Ferro. La differenza tra me e te.",sadness,negative
@LFC @Alissonbecker Molto molto fortunato,joy,positive
@RollingStoneita @Cristiano @juventusfc Su questo sono daccordo. Oggi la Juventus nel mondo sportivo italiano rappresenta l'eccellenza.,joy,positive
"Quanto siete belli @KevzRose @sscnapoli 
#FNS siete il nostro orgoglio https://t.co/h9IHfcFCLp",joy,positive
@LichtsteinerSte Ciao Stephan buona fortuna per tutto e grazie,joy,positive
"Tre anni di storia salvati in una cartella sopra il mio pc e nel mio cuore, tutte le migliori giocate dal era di @G_Higuain alle meraviglie dei tre piccoletti fino alla testata di K2.
Resterai nei nostri cuori comandante.
Buona fortuna Mister Sarri.
#ForzaNapoliSempre
#sarri https://t.co/pEh0mYKZj5",joy,positive
"Marione @MarioMandzukic9, sei un gladiatore...orgogliosa di averti in squadra e sostenerti! #finoallafine #forzajuve @juventusfc ?? #FranciaCroazia #WorldCupFinal",joy,positive
"@MarcoBellinazzo @Cristiano @fcb1908 @acmilan @FIGC @feltrinellied Certo che mettere il Milan vicino alle situazioni di Bari, Cesena ecc ecc... complimenti va...",joy,positive
@MattiaPerin Bravo Mattia ?,joy,positive
@juventusfc @Cristiano Grazie @juventusfc...quest'anno Natale è arrivato a Luglio. Chapeau!,joy,positive
"@Inter @OfficialRadja Palo di Candreva, quanto ho goduto
non deve segnare mai :D 
Perchè appena segna, pure in amichevole, annunciate il rinnovo.",joy,positive
@GhoulamFaouzi @UEFAcom @FIFAcom @kkoulibaly26 @sscnapoli Ti voglio bene ?,joy,positive
@dries_mertens14 @kkoulibaly26 Tutti siamo Kalidou... Sei grande Dries!,joy,positive
@juventusfc @Cuadrado Aldilà del talento calcistico che certo  non guasta mi piace la positività del ragazzo auguri Gianni!!!,joy,positive
@Cristiano Grazie di Cuore per essere venuto alla @juventusfc ....Ti Adoreremo,joy,positive
@gianluigibuffon @PSG_inside @neymarjr @PSG_English @ChampionsLeague Grande Gigi sempre nel mio ??,joy,positive
@Cristiano Siete bellissimi!!!!??????,joy,positive
@dries_mertens14 @hazardeden10 @RomeluLukaku9 @BelRedDevils Forza?Dries?Napoli?Tifa?Belgio?,joy,positive
"@ADeLaurentiis Grazie presidente, la prego ci faccia il regalo.... Matador Cavani @ECavaniOfficial",joy,positive
@gigiodonna1 ancora una volta magico!!,joy,positive
"Ok che Higuain è entrato in un tunnel ma stiamo calmi con le valutazioni. Io sono ancora ben saldo sul suo carro. Chiaro, deve svegliarsi ma ho fiducia. 
Forza @G_Higuain",joy,positive
"@Cuadrado @Cristiano @juventusfc Juan, prima che grande calciatore, sei un uomo straordinario, legato davvero ai colori bianconeri. Grazie per essere con noi! #FinoAllaFine #ForzaJuventus",joy,positive
"@Sorrentino Un altro che nella partitella passa negli ammogliati. 
Congratulazioni e auguri",joy,positive
@fmarchetti22 Auguri Grande Federico!!! Forza Lazio!,joy,positive
E niente sento il weno iniziale e la cadenza e subito li rivedo tutti da Daniel fino a @MauroIcardi gli argentini so un tuffo ar core #LautaroMartinez.... nun me da la sola,joy,positive
@JCTweet_ @G_Higuain Sono d'accordo.....un grande campione....,joy,positive
@juventusfc @Cristiano Grande CRT...immensa la nostra Juventus...Un solo rammarico x noi del profondo Sud...la chiusura di JTV !,sadness,negative
@Miralem_Pjanic @juventusfc SONO JUVENTINO... MA È MEGLIO CHE STO ZITTO ?!!,anger,negative
@frafacchinetti @Inter @MauroIcardi Stavo guardando il film su canale 5. Sei stato davvero bravo!,joy,positive
"@ADeLaurentiis Mi ritengo un Pro-De Laurentiis (poiché non dimentico mai che se il Napoli, oggi, è nel calcio che conta è solo grazie a lei) ma ciò che ha fatto con @PReina25, per me, è sbagliato.. completamente!",anger,negative
@ECavaniOfficial Torna a Napoli ti prego vinciamo lo scudetto! Sei un grande,joy,positive
