tweet_text,sentiment
@mm3k @soProud_of_You @capuanogio @Inter @OfficialRadja Visto che siete cosÃ¬ bravi voi dovreste vincerla e invece... 7 melanzane nel culo in due anni e a casa.,positive
"Voglio @kkoulibaly26 domani al San Paolo. 
In mezzo al campo prima della partita.
Per fargli capire quanto lo amiamo.
?
@sscnapoli @ADeLaurentiis @mattinodinapoli @CorSport",positive
"@MarioMandzukic9 Buon Natale, GRANDE Mario.....noi juventini ti amiamo.... Tutti i regali che vuoi!!!",positive
@Cristiano @juventusfc Ã un sogno che si avvera. Grazie Cristiano per aver scelto la ÂmiaÂ Juventus. Ã bellissimo saperti dei nostri ??,positive
"Buongiorno a tutti, ma soprattutto a @HirvingLozano70",positive
"@brunorock77 @eddylore82 @PBPcalcio @simonebra85 @carlos7bacca Io ricordo dal 96-97 in poi, ma erano altri tempi per il nostro campionato. Nel milan del 2011 con Ibra, suso avrebbe giocato, jack anche. Cutrone Ã¨ un ottima alternativa, 22 gol tra milan e under con esordio in nazionale A al primo anno tra i 19 e i 20 anni. Non schifiamo tutto!",positive
@lpbrvf @OfficialASRoma @Alissonbecker Unica cosa positiva. Del suo futuro sinceramente roseo me ne sbatto e di certo non glielo auguro.,positive
"ciao @joaome17 per me resti fortissimo, torna all'@Inter e dimostra di che pasta sei fatto!",positive
@NapoliBrasile @ginosorbillo @kkoulibaly26 Sareste stati credibili che se lo avreste fatto senza nessuna distinzione ..xcui proprio quelli come te alimentano il razzismo xkÃ© nn avete nessuna logica intellettuale x capire i disagi di tutti e nn solo x chi ha la pelle nera!!,positive
@ECavaniOfficial Cavaniiiiiiii siiiiiii il matador.........grande...,positive
"L'eco meravigliosa in una giornata triste ???
@gianluigibuffon https://t.co/MvlV26ItWn",positive
"@_neve @giuggiu_ @AminYounes11 @sscnapoli @kkoulibaly26 Sono molto belli, unica gioia in questa giornata di amarezza.",positive
@dries_mertens14 Congratulation Dries!!! Adesso ti apettiamo a Napoli!! Grande grande il nostro Dries!!!!,positive
"@kkoulibaly26,@setoo9 ad ogni partita si beccava cori razzisti ma lui non dava importanza a quei 4 cretini rispondeva con i gol,le prestazioni e il sorriso perchÃ© quando sei fiero di quello che sei riesci a farti scivolare addosso tutto ecco la risposta piÃ¹ bella verso i razzisti https://t.co/HfgMa5bL8N",positive
"@Fabjnc @Cristiano Grazie del bel pensiero ??
Felice natale e serene feste a te  ????
Sempre forza Juve ?????",positive
@llorentefer19 @ClaMarchisio8 Grazie Nando....Grazie Principino?????? https://t.co/owQkTESVDb,positive
@MarioMandzukic9 Forza Manzo sei grande ti vogliamo sempre con noi!??,positive
@paulpogba @equipedefrance Complimenti sinceri Paul.... Torna alla Juveeeeeee...,positive
"no, non sarÃ  mai uno di voi.
ti voglio tanto bene e so che il tuo cuore rimarrÃ  sempre a roma, ti auguro il meglio @OfficialRadja https://t.co/kXA2XssaWM",positive
"@MauroIcardi DEGNO DI QUESTI COLORI
DEGNO DI QUELLA FASCIA

??",positive
"Dopo il 1966 ci sono state nazionali inglesi migliori, ma questa ha trovato il Mondiale giusto. E un grande @HarryMaguire93 https://t.co/SUJgfpXMBr #Mondiali2018 #Russia2018 #EnglandvsSweden",positive
@nikefootball @MarioMandzukic9 @HNS_CFF Sempre al top sempre guerriero! Il mondiale Ã¨ tuo super Mario! ????,positive
"@OfficialRadja  oggi un pugno allo stomaco il tuo addio. Hai giocato nella Roma e per Roma con il cuore e questo nessun giallorosso se lo dimentica. Grazie per le emozioni che hai condiviso con noi. Sempre uno di noi, qualsiasi maglia sarÃ . In bocca al lupo Campione  ??",positive
"@rizzi_mr @SimoTarantino @OfficialRadja Vi auguro di prenderlo sto Emre Can, ne sento parlare parlare da gennaio e ho giÃ  i coglioni pieni... Ho i coglioni pieni pure di Witsel, non vedo lÂora che arrivi a Torino cosÃ¬ sta storia finisce per sempre",positive
"@Stefandevrij @Inter Complimenti, siete una bellissima coppia. Certo, non ai livelli con Skriniar ma bene comunque ????",positive
"@nico_taglia @Dioscurosrojos Te amo para siempre, Taglia.",positive
"@TimoeB08 forza baka, stasera unÂaltra bella partita!! Forza Milan ???",positive
@OfficialASRoma @OfficialRadja Fa male vederti con unÂaltra maglia. Ma grazie di tutto e in bocca al lupo per la tua nuova avventura ??,positive
@kkoulibaly26 Orgoglioso di te sei esempio e mio fratello,positive
@stevevicrn @MarcoSnatch @Ferdi_Ferrari @MauroIcardi Grazie ste! Si vede che marco ha frainteso,positive
"@OfficialRadja quest'anno avrei tifato il belgio ,ma solo x te! Adesso mi tocca cercare un'altra squadra...!!! Grande Radja Roma ti ama..!!!",positive
@MauroIcardi GRANDE MAURITO CI HAI REGALATO UN POSTO NELLA COPPA DELLE GRANDI  ORECCHIE.  SEI FANTASTICO E  TIENI TANTO A QUESTI COLORI COMPLIMENTI. FORZA AMALA ? ?,positive
"@deb_S22 Il #Napoli senza #Sarri e @PReina25 perde tanto. #Ancelotti Ã¨ un grande allenatore, ma quello serve fino ad un certo punto. Poi c'Ã¨ l'enigma #Calciomercato che x il #Napoli Ã¨ sempre una via crucis ... Speriamo bene!
#ForzaNapoliSempre",positive
@gianluigibuffon Bravo Gigi ?,positive
@kkoulibaly26 buon anno !!!!!,positive
Grazie di esistere @Cristiano,positive
"@MatthewSword2 @joaome17 E si fanno delle belle sieste. In piÃ¹, cÂÃ¨ AndrÃ¨ Silva, capocannoniere dellÂanno scorso. Non si puÃ² dire di no; io ad esempio andrei subito",positive
@MarioMandzukic9 @francescoceccot Sei incredibile Marione!!??,positive
@GianfraMesmile @chiellini @Cristiano Che belli ?,positive
In bocca al lupo Radja ti auguro di segnare alla juve de merda  @OfficialRadja,positive
"Sei un campione @G_Higuain ...un attaccante incredibile, ma anche un uomo pronto al sacrificio per aiutare la squadra! Ã un onore averti in rosa! Puoi essere paragonato solo ad un leone...fiero, imponente, forte, regale! #higuain #finoallafine #Juventus https://t.co/yJ7jKiiqKD",positive
"@wandaicardi27 @MauroIcardi E' destino dei grandi calciatori. Fate il vostro lavoro, ma metteteci il cuore ?? davanti.",positive
@AndreaCunctator @PauDybala_JR @juventusfc Bellissimo gol Dybala!!!,positive
"@Luca_KTM_Rossi @MonacoFilippo @Zio_FranK_1 @annatrieste @PReina25 Meglio uno juventino mentitore su tutto ! Aldollizzati come i pazzi , medicina che elimina le cose brutte dalla mente , per questo vi sentite in buona fede ! Psicofarmatrattati ??",positive
"@mauro1975 @PauDybala_JR Meravigliosi. Parliamo perÃ², appunto, di 2 anni fa. Per me in questo ruolo non gli mancheranno le occasioni per segnare. :)",positive
@fbernardeschi Tanti auguri  anche a te fede??,positive
ServirÃ  il pacemaker per la nuova stagione @juventusfc @Cristiano,positive
@kingarturo23 fuoriclasse assoluto! Ci manchi guerriero?? https://t.co/tJwyNYVfxO,positive
@freeworld17 @annatrieste @PReina25 Non sono professore ma grazie. Sono semplicemente italiano.,positive
Buon pomeriggio @ADeLaurentiis @MrAncelotti @sscnapoli @sscnapoliES @en_sscnapoli pigliamm #elmatador @ECavaniOfficial !!!!,positive
@GHsiemprearg @G_Higuain @Argentina Un grandissimo in bocca al lupo !!!!!!! Fagli vedere come sei grandemente  forza!!!,positive
"@TimoeB08 Penso, realmente, di essermi innamorato di te #DIGA",positive
"@Cristiano Grazie grande Campione per essere venuto alla Juve, facci vincere la Champions!!!",positive
"Anche noi tifosi lo siamo, ne sÃ  qualcosa il nostro tormentato sonno.
A parte che meritavamo di andare avanti, volevo fare i complimenti a @MPolitano16 per la sua prestazione e non solo oggi. https://t.co/UayqGohMxd",positive
@8cMLeti @juventusfc @PauDybala_JR @chiellini Questa foto Ã¨ bellissima???????,positive
Auguri campione @G_Higuain https://t.co/85JyRrSN3V,positive
"@clusium16 @lizouxoliva Grande @bonucci_leo19 ???????
Godo ogni volta che lo vedo st video ??????",positive
"@strumentiumani @OfficialRadja Manco un po', non Ã¨ DDR.
Ã uno che s'Ã¨ trovato bene a Roma per motivi extracalcistici e che per questi motivi Ã¨ restato fino ad ora.
Fece lo stesso a Cagliari perchÃ© la sua ragazza Ã¨ di Cagliari e lei non voleva trasferirsi.",positive
"@YutoNagatomo5 @AzzolaSusy Grazie per la tua professionalitÃ . Non un giocatore fenomenale, ma hai sempre onorato la maglia e di questo siamo riconoscenti! In bocca al lupo!",positive
@GianfraMesmile @FabrizioJuve10 @AleBush87 @PauDybala_JR @juventusfc Si a me piace molto,positive
"Galliani ti avrebbe presentato in Piazza Duomo, ripensaci grande campione @Cristiano.",positive
"Spero che @LichtsteinerSte faccia unÂentrata delle sue al primo tuffo di @neymarjr...
#bra #sui 
#WorldCup",positive
@OfficialSSLazio @ciroimmobile Felice anno nuovo a tutti.?,positive
"immaginatevi San Siro pieno e l'Inter con i suoi ottantamila che gioca contro il piÃ¹ forte del mondo. Sono onestamente felice dell'arrivo di @Cristiano, Ã¨ una sfida per tutti.",positive
"Forza @kkoulibaly26 Sei sempre il piu forte difensore del mondo .!
No al razzismo ovunque!!!!
#ForzaNapoliSempre https://t.co/wCFQuMShAA",positive
"@Annafrancm8 @Cristiano Mamma mia ha scritto buongiorno, significa che ama tanto i suoi tifosi italiani!! Che grande uomo veramente",positive
"@kkoulibaly26 @matteorenzi Sei grande, ma puoi ancora crescere! Lo 0-3 di Firenze, forse, ci stava, ma a Milano potevi rispondere ai cori razzisti, non con un applauso polemico all'ammonizione, ma con un gol, come contro laJuve! Tu puoi! Forza Napoli,sempre!",positive
@realwarriale @sscnapoli @Lor_Insigne @Cristiano @juventusfc @KMbappe @kkoulibaly26 @D_Ospina1 Oscar assolutamente imparziali! Complimenti dottor Warriale! Per il nuovo anno le prometto che mi ravvederÃ²... Buon 2019!,positive
@ECavaniOfficial Grande matador ti auguro di vincere il mondiale tu pero in cambio ritorna a napoli e facci sognare di nuovo !! Non ti abbiamo mai dimenticato campione !!!!,positive
@vecino @Uruguay Amico mio il destino ha voluto che Cavani s'infortunasse ... con lui in campo oggi avreste avuto molta piÃ¹ chance di passare il turno. Complimenti a te e tutto l'Uruguay e al Mister Tabarez.,positive
"@arthurmeloreal buena suerte en el barÃ§a
Good luck in the best club 
buona fortuna nella migliore squadra del mondo
boa sorte na melhor equipe do mundo",positive
@bollani1973 @Cristiano Bella questa ?????,positive
@OfficialRadja non andare via sei il migliore a centrocampo!!!!!,positive
@OfficialASRoma @OfficialRadja Grazie Raja.!me piagne er core.,positive
Complimenti a @FQuagliarella27 che con i settimo gol consecutivo ha battuto il record della @sampdoria che apparteneva a mio padre. Orgoglioso che a farlo sia stato un Napoletano. #ForzaNapoliSempre https://t.co/ujooMVPdY1,positive
@kkoulibaly26 Noi siamo Orgogliosi di te,positive
"#AtalantaJuve alla fine un buon pareggio, alla fine il carattere lo tiriamo sempre fuori. @cristiano un vero campione!!",positive
@ncorrasco @MauroIcardi E speriamo non si stanchi di essere il Nostro Capitano..,positive
"Intanto @Cristiano si Ã¨ appena fatto una bella corsa notturna in mezzo al deserto insieme al figlio e a due suoi amici, giusto per tenersi in forma dopo le feste. Un pazzo, un folle, semplicemente #CR7... ??? https://t.co/5xbI9vFltt",positive
@BbbNunziol @kkoulibaly26 benissimo. Auguri!,positive
"@RiccardoPanese @MauroIcardi ???

Da napoletano ti dico grazie.

Avete una storia grandissima che rispetto sinceramente.

Grazie.
E KK Ã¨ un ragazzo perbene che non meritava tutto ciÃ².",positive
"Cmq se @leo_de_araujo si presenta con @tsilva3 io lo perdono,promesso!",positive
Tutti in piedi per #Mario!! @MarioMandzukic9. E ora forza per domenica! Football is far from home.,positive
@llorentefer19 @ClaMarchisio8 Fernando sempre uno di noi!??????,positive
@mattia_desci Grande Matt!! Sempre meglio...,positive
"@Rafinha Rafinha, aspettaci noi tifosi ti vogliamo ancora qui all' Inter !!! ??Questi sono i colori piÃ¹ belli del mondo e tu lo sai!",positive
@Inter #bringbackRafinha che con @OfficialRadja ci si diverte questa stagione...,positive
@fbernardeschi Buon anno Fede!! ???,positive
"@FQuagliarella27 Fabio gioca sino a quando le gambe ti reggono, ti supplico! 
Devi fare quello che sai fare, tu rappresenti uno degli ultimi grandi della scorsa era calcistica.
Voglio che quell'era non venga dimenticata, tu sei un vero giocatore di calcio, un genio ed un artista.",positive
"@Alissonbecker @OfficialASRoma Grazie di tutto, me mancherai? ??????",positive
@dries_mertens14 Ei dilla la parolaccia tanto tutti la sappiamo hahah,positive
"Done Deal !!! 
???? welcome @Cristiano in @juventusfc RONALDO ALLA JUVE #CR7allaJuve https://t.co/HISm80qVgM",positive
Per chi nn capisce Dio Ã¨ grande.... E giustamente da la giusta ricompensa ?????????? @Rafinha @maistatoinb90 @Inter @javierzanetti @MauroIcardi https://t.co/ZuD2qJ4747,positive
"@CarloRienzi @Cristiano @juventusfc SÃ¬, ma con chi se la prende, avvocato Renzi. Lei vuol forse decidere anche le regole di mercato? E' chiaro che il calcio dovrebbe essere un gioco, ma dal momento che Ã¨ divenuto anche un affare e la Juventus Ã¨ una societÃ , di che parliamo?",positive
"Come vi zittisce benatia, nessuno. 
Non me lo dovete toccare mai, ma proprio MAI, guai a voi.
My special man @MedhiBenatia ???",positive
"@OfficialASRoma @sscnapoli @kkoulibaly26 Grandissima Roma, complimenti!",positive
"Che bello rivederti in azione, @emrecan_!#ForzaJuve https://t.co/SJwkfkxDAX",positive
"@Cristiano ""Mi sento molto molto onorato che la @juventusfc abbia pensato a me!"". Mi pare questa la frase piÃ¹ significativa: dimostra umiltÃ  e piacere di essere a #Torino, per vincere ancora. Anche la cittÃ  ne avrÃ  beneficio e i 200 giornalisti di oggi lo dimostrano",positive
@bonucci_leo19 Come sempre grandi ragazzi.,positive
@juventusfc @Cuadrado Feliz Cumple Juanito !!! A te che hai il bianconero tatuato sulla pelle e nel cuore!! Come si fa a non amarti ??,positive
@delpieroale @juventusfc @Cristiano Con la benedizione del Capitanoooooooo!!!,positive
"@kkoulibaly26 Sono interista da sempre, per me sei un gran giocatore e un grande uomo",positive
@Lini17565787 @AlexCupioli @realvarriale @arekmilik9 @CagliariCalcio @sscnapoli Chi se ne fotte... che belli che siete. Ah Ã¨ vero la serie A Ã¨ marcia quest anno si punta alla Champions!,positive
"@kkoulibaly26 Sei un GRANDE, talmente tanto che sono Orgoglioso di averti parte integrante, della mia Grandissima CittÃ !",positive
Super applausi anche per @11carlosV. #WorldCup #Rusia2018 @FIFAWorldCup @welcome_2018 #KOR-#MEX #KORMEX @miseleccionmx #NadaNosDetiene,positive
@MarioMandzukic9 Io ti adoro sempre di piÃ¹,positive
"@OfficialASRoma Ogni goal di @EdDzeko mi ha fatto impazzire tutti i goal di EDIN, averlo visto segnare Ã¨ stato magico lui Ã¨ Magico grande Bomber giallorosso ???",positive
"@realvarriale @G_Higuain @sscnapoli @juventusfc ma quando ti passa 90 milioni e via, e tu continui a rosicare! Se andrÃ  via lo farÃ  da vincente coglione!",positive
@jacoposala Complimenti ragazzi !!! Buon Natale e sempre forza SAMPDORIA ?????????,positive
"Da troppi anni non acquisto la maglia della mia @juventusfc . Penso che questa sia lÂoccasione giusta per ricominciare e so bene quale scegliere. Benvenuto @Cristiano 

#CR7 #CR7Juve",positive
"@MedhiBenatia Forza Medhi, sei di gran lunga il migliore della tua nazionale",positive
L'edit grafico con cui la @juventusfc annunciÃ² @Cristiano Ã¨ ormai un must nel mondo. Un vero trionfo anche sotto quest'aspetto,positive
@juventusfcen @MarioMandzukic9 @marko_pjaca20 Che splendida finale!!!!,positive
Quando vai al mare per il week end. Ma porti con te la maglia di @MarioMandzukic9 ? https://t.co/HIR28TqdUS,positive
Per chi non lo avesse ancora capito... @Cristiano Ã¨ un giocatore della @juventusfc adesso lo so: Dio esiste e c'ho le prove,positive
@SerieA_TIM @acffiorentina @Gpezze Ottimo!!!! Forza viola!!!!!!,positive
Buon Natale tesoro bello! @MarioMandzukic9,positive
Questa la metto sul comodino. Insieme a quelle piÃ¹ importanti della mia vita. #graziepresidente #CristianoRonaldoAllaJuve @andagn @Cristiano @juventusfc https://t.co/Me1QoATXg8,positive
@delpieroale @MarioMandzukic9 Grande Mario ... proprio come Del Piero nei momenti apparentemente bui risolve con un colpo di classe risolve tutto,positive
@realwarriale @juventusfc @OfficialASRoma @MarioMandzukic9 Sei un mito! Grazie!,positive
Benvenuto alla @juventusfc @Cristiano!!! #finoallafine #forzajuventus,positive
"@fenicejuventina @jup1897 @MedhiBenatia Felice del suo acquisto da quando Ã¨ arrivato alla juve,non solo da adesso,spero rimanga il piÃ¹ possibile con noi,lui Ã¨ un grande difensore",positive
"La grande famiglia degli Ultramici vi augura Buon Anno 2019 ????
un Grazie particolare a @Lor_Insigne  che ha voluto rendere speciali i nostri auguri ULTRAMICI. #unitisivince #ForzaNapoliSempre #buonannoazzurro https://t.co/nU9cmuYT9O",positive
@scottotweet @kkoulibaly26 Sei un grande KK grazie a te,positive
"Che giocata ha fatto @KMbappe?!?
Incredibile!!!!!!!!
???
#spettacolo #FRABEL #Fra #WorldCupRussia2018 #WorldCup",positive
#BrasileSvizzera @Alissonbecker inchiodato sulla linea di porta sul calcio d'angolo...,positive
@OfficialRadja nainggolan il guerriero che personifica roma e AS Roma in queste ultime stagioni. ti ringraziamo per tutto ciÃ² che hai messo nel raggiungimento dei nostri obiettivi. anche la migliore fortuna per il futuro sarai sempre Roma grazie,positive
